student_pid,State,Started on,Completed,Grade/10.00,topic,labType
spid1_H655SHG6RWT3ZITJJRGGYUQVWY,Finished,28/04/2023 23:17,28/04/2023 23:41,10.0,Struct,Postlab
spid1_EMXLXTK6LTTHIKBKD44EMRZC7P,In progress,30/04/2023 23:17,-,0.0,Struct,Postlab
spid1_ECVYFLMCY6YFJ6KCSZ5ZTXUDUV,In progress,01/05/2023 15:28,-,0.0,Struct,Postlab
spid1_FH5KMXH3JGCARSIDZVNUUFIO3G,Finished,02/05/2023 12:03,05/05/2023 12:07,10.0,Struct,Postlab
spid1_WWI5NPPUTFZSYCEWJD5KPBIYWA,Finished,02/05/2023 21:50,03/05/2023 16:20,10.0,Struct,Postlab
spid1_VCGPBF7NZXJ7DWMJVV6PR7PDJX,In progress,03/05/2023 23:31,-,0.0,Struct,Postlab
spid1_3SX6F2DYDUN4YU5JEPNUSK2MGF,Finished,04/05/2023 2:00,04/05/2023 2:26,10.0,Struct,Postlab
spid1_756TUVQ5NOHXVZ3AFD3PM2XG7N,Finished,04/05/2023 12:34,04/05/2023 12:44,10.0,Struct,Postlab
spid1_N7WYIYSCQYGSBBXDEAQNO6NQPY,Finished,04/05/2023 23:22,04/05/2023 23:56,10.0,Struct,Postlab
spid1_JCEMQLJUOKAAGI2KHIN5VB4SSI,Finished,06/05/2023 20:13,03/06/2023 11:33,10.0,Struct,Postlab
spid1_CY7Q5DQJ2KNN72LBMCTBUNIL6U,Finished,07/05/2023 13:30,07/05/2023 13:54,10.0,Struct,Postlab
spid1_G4BHCLQAONZD2GPS4C3GN7XMCX,In progress,07/05/2023 21:45,-,0.0,Struct,Postlab
spid1_UWYQ6YZSQ5LCKPKLLWCJFXEF66,Finished,08/05/2023 4:23,08/05/2023 4:46,10.0,Struct,Postlab
spid1_LLP66UUR5FBO3LQ3VTE5JDSNXM,Finished,08/05/2023 14:41,09/05/2023 16:42,10.0,Struct,Postlab
spid1_Z5U3H6YYQDC6N64I2MIUA3PPZM,In progress,08/05/2023 14:52,-,0.0,Struct,Postlab
spid1_RBRGV2APXGRGMBAUMMGIEVOCRP,Finished,08/05/2023 17:48,08/05/2023 18:07,10.0,Struct,Postlab
spid1_PEWC7LNUE2KVSWMVPX5AVIYBWC,Finished,08/05/2023 22:26,08/05/2023 22:37,10.0,Struct,Postlab
spid1_Y7C76AHZOFC6DOKLVMFAECHMLT,In progress,09/05/2023 11:33,-,0.0,Struct,Postlab
spid1_7T5EBHB6WEBBJ2CDYTJZDI3KJX,Finished,09/05/2023 16:09,09/05/2023 22:34,10.0,Struct,Postlab
spid1_DJTZJCAEVNPIRGHQL6LAERHWOI,In progress,10/05/2023 2:13,-,0.0,Struct,Postlab
spid1_VK6CTRAV3I2IJW5SAJ7DKEPUSJ,Finished,11/05/2023 10:47,11/05/2023 11:27,10.0,Struct,Postlab
spid1_UOMKCNFOLBBFWSTGRANMPPPEZU,In progress,11/05/2023 18:33,-,0.0,Struct,Postlab
spid1_PLFT66SNJJAXWZSH2A545CPFTZ,Finished,12/05/2023 22:26,12/05/2023 22:35,10.0,Struct,Postlab
spid1_5ELTYILHA5ETSD2V2IN32AGJEL,Finished,14/05/2023 12:51,15/05/2023 0:39,10.0,Struct,Postlab
spid1_SRREVKXS3BM65PUQHATIEE2YHB,Finished,14/05/2023 14:49,14/05/2023 14:59,10.0,Struct,Postlab
spid1_PJN6WPT5ESAY2EWCXYTPGFVLTA,In progress,15/05/2023 1:37,-,0.0,Struct,Postlab
spid1_FTBDEDEMH7E5U7FTV2PDPQFEHW,Finished,15/05/2023 9:47,15/05/2023 9:58,10.0,Struct,Postlab
spid1_P6KFTOMDNSKNA2LTIU2YWD7AM6,Finished,15/05/2023 14:40,18/05/2023 11:57,10.0,Struct,Postlab
spid1_LODFF27AFHEHZPLG3CCB4DZESH,Finished,15/05/2023 21:08,23/05/2023 23:29,10.0,Struct,Postlab
spid1_JQ26SCIVRXBNCMJUJM2NADRMUS,Finished,15/05/2023 21:16,15/05/2023 22:36,10.0,Struct,Postlab
spid1_NNDW34XBIAGKNQE5QGM5HCMACH,Finished,16/05/2023 20:29,16/05/2023 20:34,10.0,Struct,Postlab
spid1_MJ5TAQG3EMXPTRT2AL5S4YLKST,Finished,17/05/2023 16:19,17/05/2023 16:28,10.0,Struct,Postlab
spid1_VTZ2THRSIPM6AQ3ROYPF3ZCO2H,Finished,17/05/2023 20:40,17/05/2023 21:16,10.0,Struct,Postlab
spid1_5IOXO246UNMVQ7UMUTFY4Z3NLH,In progress,18/05/2023 11:07,-,0.0,Struct,Postlab
spid1_S2I2OIJFEYD3752O2A3SNHEDLY,In progress,19/05/2023 16:32,-,0.0,Struct,Postlab
spid1_WWI5NPPUTFZSYCEWJD5KPBIYWA,In progress,20/05/2023 11:17,-,0.0,Struct,Postlab
spid1_KFXUVMV4OD5FGBLV7ALUEE6XM2,Finished,20/05/2023 18:27,20/05/2023 20:33,10.0,Struct,Postlab
spid1_5NTBZWL2SXMLO4EGQRA32LPOX3,Finished,20/05/2023 23:45,20/05/2023 23:56,10.0,Struct,Postlab
spid1_VRSJAEDCHNJS6GMMSUHQ6ZILED,Finished,21/05/2023 0:27,21/05/2023 0:46,10.0,Struct,Postlab
spid1_CLZ4ZIAVM5BF5PTX662WXRPJY5,In progress,21/05/2023 17:37,-,0.0,Struct,Postlab
spid1_RPW47ODFSHLA2TPHMD7CZSFUI5,Finished,21/05/2023 19:16,22/05/2023 8:25,10.0,Struct,Postlab
spid1_CVYN7UVPWFBDMS6LPZ4EX2H3JU,Finished,21/05/2023 20:06,28/05/2023 8:00,10.0,Struct,Postlab
spid1_HAHH2CGBSEZEXKHNGILAAGG6HP,Finished,22/05/2023 14:10,22/05/2023 14:23,10.0,Struct,Postlab
spid1_OEVGKE7GOS5KVM7CVQ36DS4WOY,Finished,22/05/2023 20:27,22/05/2023 20:47,10.0,Struct,Postlab
spid1_HTUCJ24X36HCH3TOWYOW3UQAZC,Finished,23/05/2023 21:45,23/05/2023 22:35,10.0,Struct,Postlab
spid1_MFJ5F6EXUJOSM2P2WW5BTNXTXB,Finished,24/05/2023 17:18,31/05/2023 16:18,10.0,Struct,Postlab
spid1_UHNICHLQJRH2S43NAYETJLIERQ,Finished,24/05/2023 22:11,24/05/2023 22:17,10.0,Struct,Postlab
spid1_UGHR3JRDMSI2FM4Z4QS3KNDNW3,Finished,25/05/2023 11:24,25/05/2023 11:44,10.0,Struct,Postlab
spid1_M645IGUDCIDDHUMRQFKGPDE7P6,Finished,25/05/2023 13:36,25/05/2023 13:41,10.0,Struct,Postlab
spid1_564JHEWYSALUX52ZCPAWK3JAB7,Finished,25/05/2023 17:50,25/05/2023 18:16,10.0,Struct,Postlab
spid1_7FFBYRCEJPCM6LXNSV2IPZADCT,Finished,25/05/2023 22:38,02/06/2023 8:57,10.0,Struct,Postlab
spid1_3SHMD43W7ZF7XIT66PI5GTM26O,In progress,25/05/2023 23:15,-,0.0,Struct,Postlab
spid1_TUL4B2VEDZ7442G2FUS5KHX5QA,Finished,26/05/2023 2:14,26/05/2023 2:27,10.0,Struct,Postlab
spid1_WRHQKQ46F7ZCVCDLSIDZI7OQFK,In progress,26/05/2023 17:27,-,0.0,Struct,Postlab
spid1_BBQPHJ4ELZ425POKO4CG3AT5KR,Finished,26/05/2023 23:57,01/06/2023 0:33,10.0,Struct,Postlab
spid1_3G2TGQJ6WZGYOUTKIRBEIPIL46,Finished,27/05/2023 12:02,27/05/2023 13:21,10.0,Struct,Postlab
spid1_MMKNM7Z5R2SJEH6R6ALVSYJ3WR,Finished,27/05/2023 14:10,27/05/2023 14:41,10.0,Struct,Postlab
spid1_OZPAFI7PKYIV4DMHLLSOEYTVX2,Finished,27/05/2023 18:36,27/05/2023 18:42,10.0,Struct,Postlab
spid1_Q4QXDGJSUQI4AIT5HU5OCHAUYO,In progress,27/05/2023 23:04,-,0.0,Struct,Postlab
spid1_Q3BAUR36FTAVWTV3DHTACLSGM4,Finished,28/05/2023 1:29,28/05/2023 1:42,10.0,Struct,Postlab
spid1_T4EJ7GWJKSKIPYVYGJUN32O2GE,Finished,29/05/2023 0:47,29/05/2023 1:04,10.0,Struct,Postlab
spid1_IQAWMT7CVWVJQUC5R56UTDCMX7,Finished,29/05/2023 15:48,29/05/2023 15:48,0.0,Struct,Postlab
spid1_YJ7EQEZUZIA7GZL3MXRRCHCJ2N,Finished,29/05/2023 16:00,29/05/2023 16:14,10.0,Struct,Postlab
spid1_VDGMCWQELLIUK6JNQ7SLJDHRIG,Finished,29/05/2023 16:13,29/05/2023 16:13,0.0,Struct,Postlab
spid1_MZABYLVTRRB4QZU4VB4JNDGYWM,In progress,29/05/2023 16:19,-,0.0,Struct,Postlab
spid1_GVXVXC6CRJYWSU2CQE3SWYZABB,Finished,29/05/2023 17:07,29/05/2023 17:32,10.0,Struct,Postlab
spid1_4NHS7R537CBWNT6PL3MKZUFM3O,Finished,29/05/2023 18:15,29/05/2023 20:34,10.0,Struct,Postlab
spid1_VAG36VKQOEHVFHRPIXH4RU4H3L,In progress,29/05/2023 18:32,-,0.0,Struct,Postlab
spid1_WUOXCJ35SPARQHEFHC2WYTZEJY,In progress,29/05/2023 20:33,-,0.0,Struct,Postlab
spid1_2O7WKXM6FXNZ2HEII7GAHK4QDD,Finished,29/05/2023 20:48,29/05/2023 20:55,10.0,Struct,Postlab
spid1_QDUQ3L5GYV34CUVKZAE36FLA7N,In progress,29/05/2023 21:07,-,0.0,Struct,Postlab
spid1_JFFKULXJ6C6VE3RFHD7M7Y2VCQ,In progress,29/05/2023 22:24,-,0.0,Struct,Postlab
spid1_7WNHE5TEEM2A6Z6A56HCOFPZS5,Finished,30/05/2023 9:46,30/05/2023 10:14,10.0,Struct,Postlab
spid1_V4YF3SH6DLTIXZAIIN77QFG53O,Finished,30/05/2023 10:33,30/05/2023 14:51,10.0,Struct,Postlab
spid1_YQ7LOJHIT6ONF673JB7JV47HEI,Finished,30/05/2023 10:46,30/05/2023 21:17,10.0,Struct,Postlab
spid1_EI7P54KJ4LNXX6PBALANPSPFRM,Finished,30/05/2023 13:09,30/05/2023 19:15,10.0,Struct,Postlab
spid1_AKLIVU7ZEXAPRVOC5C3IB4UT45,Finished,30/05/2023 14:32,30/05/2023 14:38,10.0,Struct,Postlab
spid1_J37WNUDS3P5DHBBT22XPITDCG6,Finished,30/05/2023 14:43,30/05/2023 14:47,10.0,Struct,Postlab
spid1_LCE65JW7A3OKGB6JSGDWPMJRT5,Finished,30/05/2023 15:33,30/05/2023 17:22,10.0,Struct,Postlab
spid1_Q3BAUR36FTAVWTV3DHTACLSGM4,Finished,30/05/2023 15:35,30/05/2023 16:20,10.0,Struct,Postlab
spid1_OXFVD2ONA4KW3Y7WPAGOVJ26OK,Finished,30/05/2023 18:00,30/05/2023 22:53,10.0,Struct,Postlab
spid1_WR2AEAVWVDXPWHWUO35MAM4772,Finished,30/05/2023 18:08,30/05/2023 20:47,10.0,Struct,Postlab
spid1_XJ4C2ZGXPASOHLPOHVVGKP62D3,Finished,30/05/2023 18:14,30/05/2023 22:50,0.0,Struct,Postlab
spid1_RNPI5RVWE3J7KIZPOW6WN5WSQF,Finished,30/05/2023 18:39,30/05/2023 18:52,10.0,Struct,Postlab
spid1_43LT6BEA3RO2KIXGM7LJ5VGYEZ,Finished,30/05/2023 19:08,30/05/2023 19:38,10.0,Struct,Postlab
spid1_CPWJUMTNMWAI3VVQTKVIHNFS3C,Finished,30/05/2023 19:17,30/05/2023 20:05,10.0,Struct,Postlab
spid1_XAFU6YHPPS6UTWZIG6R35OW6OT,In progress,30/05/2023 19:48,-,0.0,Struct,Postlab
spid1_LNF2IJBPDAIMN73UA4ANH77VGT,In progress,30/05/2023 19:50,-,0.0,Struct,Postlab
spid1_RJIUKDQRXZTCQVCHRSGG66OJQA,In progress,30/05/2023 19:53,-,0.0,Struct,Postlab
spid1_ZNBDKY25CWHWWDEUVPNUWRQQTC,Finished,30/05/2023 19:57,31/05/2023 8:14,10.0,Struct,Postlab
spid1_4EIO47CK35PZ5P36CY7FWYBEE6,Finished,30/05/2023 19:57,30/05/2023 20:53,10.0,Struct,Postlab
spid1_D46K4PPSPOIQEBRITINEEJPXMS,In progress,30/05/2023 20:07,-,0.0,Struct,Postlab
spid1_RIOVBKZUN447CWRHSAXSHYB7J5,Finished,30/05/2023 20:09,30/05/2023 20:16,0.0,Struct,Postlab
spid1_5BG4J2ZONUKHVAYNB6EP2AEDCI,In progress,30/05/2023 20:20,-,0.0,Struct,Postlab
spid1_Q42MTKMKPQW7WXYYGQBMYQVC5V,In progress,30/05/2023 20:26,-,0.0,Struct,Postlab
spid1_4GHDQLHASXL6JK2TN7PYQBVT7H,In progress,30/05/2023 20:31,-,0.0,Struct,Postlab
spid1_XJTLQY3CBVOY5OP3IMKT5QQYSD,Finished,30/05/2023 20:33,30/05/2023 21:32,10.0,Struct,Postlab
spid1_RC7DS3J2TDIFLSDCQXT27ZH4EY,In progress,30/05/2023 20:36,-,0.0,Struct,Postlab
spid1_WTNCYHY4QTGNZBH3WKQD6PUILW,In progress,30/05/2023 20:55,-,0.0,Struct,Postlab
spid1_ULV2RQCV5X2UG5QGBZ7RMLO5S6,Finished,30/05/2023 21:03,30/05/2023 21:04,10.0,Struct,Postlab
spid1_HEUY3MDNIL7WUDEK32OFSI6RYO,In progress,30/05/2023 21:06,-,0.0,Struct,Postlab
spid1_WAMFPYYOXWHUSVHNUCCCIOEIG2,In progress,30/05/2023 21:08,-,0.0,Struct,Postlab
spid1_J43U26MUFFGH2DAKNSCGZ3WDKY,In progress,30/05/2023 21:13,-,0.0,Struct,Postlab
spid1_MJ5TAQG3EMXPTRT2AL5S4YLKST,Finished,30/05/2023 21:16,30/05/2023 21:54,10.0,Struct,Postlab
spid1_FEOB5ICCYLQTOO3XMNKYHFPSBT,Finished,30/05/2023 21:22,30/05/2023 21:31,10.0,Struct,Postlab
spid1_EU4AKHAX6SZ2SQMMTVPASAGGRM,In progress,30/05/2023 21:26,-,0.0,Struct,Postlab
spid1_5BV637UKCYDVYMZP5OGAYTDBD5,Finished,30/05/2023 21:33,30/05/2023 22:23,10.0,Struct,Postlab
spid1_523L33KUKTWMCNCK2WVW6BYGGK,In progress,30/05/2023 21:35,-,0.0,Struct,Postlab
spid1_K5L6NXZND2NO3D3EWVWUXV2AC3,In progress,30/05/2023 21:39,-,0.0,Struct,Postlab
spid1_DIZWBJAH2MFPABRRAGFHCG4V2T,Finished,30/05/2023 21:46,30/05/2023 22:05,10.0,Struct,Postlab
spid1_DOEAHMRNPT3DIG6ATO7ISNHEXA,Finished,30/05/2023 21:52,30/05/2023 23:48,10.0,Struct,Postlab
spid1_WWPMTJ7D74HS73KL7HTYDARA63,Finished,30/05/2023 21:57,30/05/2023 22:03,10.0,Struct,Postlab
spid1_VQR3OO7ZLCC6YV54TNA5I5EP6O,Finished,30/05/2023 21:57,30/05/2023 22:48,10.0,Struct,Postlab
spid1_XVJAL4OONAC3ZBXWFH2PRCLG2Z,Finished,30/05/2023 22:19,30/05/2023 22:21,10.0,Struct,Postlab
spid1_DOQPPNWTZBS2ZDIAXGXCMRMSKW,Finished,30/05/2023 22:28,30/05/2023 22:47,10.0,Struct,Postlab
spid1_MNCHRAKQBUQGPTAQ2UDAZFWTR7,In progress,30/05/2023 22:28,-,0.0,Struct,Postlab
spid1_IUC2SCHCD34DUQYLKGV4GAYZZP,Finished,30/05/2023 22:43,31/05/2023 16:55,10.0,Struct,Postlab
spid1_2PP6XCTZCSL6SLCU35QZONNPWU,Finished,30/05/2023 22:50,30/05/2023 22:51,10.0,Struct,Postlab
spid1_ZWLGRMOOVKYT36IP4QZRFUFLAL,Finished,30/05/2023 22:52,30/05/2023 23:38,10.0,Struct,Postlab
spid1_OFS47KQKCBDL6UUCTKY54D7S2W,Finished,30/05/2023 22:59,30/05/2023 23:00,10.0,Struct,Postlab
spid1_PTUICY27JVGBLSSYL4Y5LM5HP5,Finished,30/05/2023 23:01,30/05/2023 23:14,10.0,Struct,Postlab
spid1_4LADHGTJUWVFTUEORBXQWQRQBQ,Finished,30/05/2023 23:01,30/05/2023 23:02,10.0,Struct,Postlab
spid1_6QCQJC5ETMABCN7H6LXAIWFZGV,In progress,30/05/2023 23:08,-,0.0,Struct,Postlab
spid1_VDGMCWQELLIUK6JNQ7SLJDHRIG,Finished,30/05/2023 23:11,30/05/2023 23:46,10.0,Struct,Postlab
spid1_UHR6Q6WUL45JBGRCUH6D6SL3DY,In progress,30/05/2023 23:18,-,0.0,Struct,Postlab
spid1_YX4I246VPQ5OQZH34MU7U7SZES,In progress,30/05/2023 23:19,-,0.0,Struct,Postlab
spid1_A6BGKWRXSJLNTEG5ELFG2A6T5G,In progress,30/05/2023 23:22,-,0.0,Struct,Postlab
spid1_C627DGQSL3DRLZBO5OMSLVNL7Y,Finished,30/05/2023 23:25,31/05/2023 11:33,10.0,Struct,Postlab
spid1_VDGMCWQELLIUK6JNQ7SLJDHRIG,Finished,30/05/2023 23:47,30/05/2023 23:49,10.0,Struct,Postlab
spid1_K4GCCIN46HGBJQDT37MIV2UVSL,Finished,30/05/2023 23:50,30/05/2023 23:52,10.0,Struct,Postlab
spid1_NPE5KO67C3HJ5H5TFZ47U3CQ3X,In progress,30/05/2023 23:52,-,0.0,Struct,Postlab
spid1_ICSNCKINYSTLEDACM5STZZHLE7,Finished,30/05/2023 23:53,31/05/2023 17:22,10.0,Struct,Postlab
spid1_OBQTFXU23CKBWEW4FZT5PSHCLY,In progress,31/05/2023 0:05,-,0.0,Struct,Postlab
spid1_BF3G3G7DQ5V74FI27FTDV4XAQO,In progress,31/05/2023 0:13,-,0.0,Struct,Postlab
spid1_QSMBQG7S7YR42F26MYZNPOFS23,In progress,31/05/2023 1:03,-,0.0,Struct,Postlab
spid1_H42UNZL5ECOR4SQL27L6ZSP3CX,In progress,31/05/2023 2:16,-,0.0,Struct,Postlab
spid1_7DLZU2UBYC2JVEBNZV34RZSQAU,Finished,31/05/2023 4:39,01/06/2023 17:05,10.0,Struct,Postlab
spid1_MSIELI4GZHOZZF64GRESTXYO2B,In progress,31/05/2023 6:03,-,0.0,Struct,Postlab
spid1_A5FI2WLH53NLOOYUR6TUBVYOXF,In progress,31/05/2023 6:07,-,0.0,Struct,Postlab
spid1_BOGNI4YZSCBO5AHWW45XNVQLDT,Finished,31/05/2023 8:08,31/05/2023 9:08,10.0,Struct,Postlab
spid1_RNPI5RVWE3J7KIZPOW6WN5WSQF,In progress,31/05/2023 8:22,-,0.0,Struct,Postlab
spid1_3MKOHWII67KUJQ3RZNWM5KV5QA,In progress,31/05/2023 8:53,-,0.0,Struct,Postlab
spid1_35OBD3HKEETMQVSUANHG7JB3QC,In progress,31/05/2023 8:55,-,0.0,Struct,Postlab
spid1_BOGNI4YZSCBO5AHWW45XNVQLDT,In progress,31/05/2023 9:13,-,0.0,Struct,Postlab
spid1_O2GKKB2ABM4KTD32JQN527JHMM,In progress,31/05/2023 9:27,-,0.0,Struct,Postlab
spid1_VCEIFHV7XEE3ZGU6SVLAPTVGSD,In progress,31/05/2023 10:01,-,0.0,Struct,Postlab
spid1_O3VZ5MLUQAUCQR3FJBAIEWGYKV,Finished,31/05/2023 10:06,31/05/2023 10:23,10.0,Struct,Postlab
spid1_6O5F6BYYBOIJX7HSGSXWMR6SBK,Finished,31/05/2023 10:11,31/05/2023 10:14,10.0,Struct,Postlab
spid1_IQAWMT7CVWVJQUC5R56UTDCMX7,In progress,31/05/2023 10:19,-,0.0,Struct,Postlab
spid1_WNBSJDNFDCEX7XD6KFSUNYCQM2,In progress,31/05/2023 10:20,-,0.0,Struct,Postlab
spid1_NT5ZIZ3GCHXIDINCTL4KLRYNHQ,Finished,31/05/2023 10:37,31/05/2023 11:01,10.0,Struct,Postlab
spid1_LQHQGVTYEWUVGLTZQYGDIFIE32,In progress,31/05/2023 10:49,-,0.0,Struct,Postlab
spid1_CI2MI3REH576TZ6FNQ4R2Q3G22,Finished,31/05/2023 11:01,31/05/2023 11:08,10.0,Struct,Postlab
spid1_QUWL6KUFJSFGAPKV6XNCEK3MSE,Finished,31/05/2023 11:12,31/05/2023 11:25,5.0,Struct,Postlab
spid1_L6NIMKKKCX3JSZ6PJQ3MQPKAC6,Finished,31/05/2023 11:56,31/05/2023 11:56,0.0,Struct,Postlab
spid1_F2AFO7MLDHYIPEFDD2V5FB4GIQ,In progress,31/05/2023 12:43,-,0.0,Struct,Postlab
spid1_YKKHPVVAS75IZ7FXE5WKMVDLTN,Finished,31/05/2023 13:05,31/05/2023 13:42,10.0,Struct,Postlab
spid1_PNLNRLP3JTJAENRA6ANW5IK4Z4,In progress,31/05/2023 13:08,-,0.0,Struct,Postlab
spid1_2NQIGGCABS2MU6ARLDC3NJSXE2,Finished,31/05/2023 13:41,31/05/2023 13:59,10.0,Struct,Postlab
spid1_L6NIMKKKCX3JSZ6PJQ3MQPKAC6,In progress,31/05/2023 13:46,-,0.0,Struct,Postlab
spid1_EMITTMQJXRBUCI3JE5PZFA34MW,In progress,31/05/2023 14:48,-,0.0,Struct,Postlab
spid1_RJX2ZJ3RC6YSZLHWEGEUHE5DAC,In progress,31/05/2023 14:54,-,0.0,Struct,Postlab
spid1_WVUXZKEWODJH35NPNI6MWHI4H5,In progress,31/05/2023 15:12,-,0.0,Struct,Postlab
spid1_SI2KT2JUFHL6AUSB25HYWFZH4L,Finished,31/05/2023 15:25,31/05/2023 15:36,10.0,Struct,Postlab
spid1_5UGWJ6YIMBHYX7RTHVAXY2A77H,Finished,31/05/2023 15:38,31/05/2023 15:57,10.0,Struct,Postlab
spid1_SYG5GB5LBFC7N7UPZQFNPHHGLL,Finished,31/05/2023 15:52,31/05/2023 21:42,10.0,Struct,Postlab
spid1_ZU3QMN3GU3P3LDTT45AZOUMOF5,Finished,31/05/2023 15:54,31/05/2023 18:52,10.0,Struct,Postlab
spid1_QUWL6KUFJSFGAPKV6XNCEK3MSE,Finished,31/05/2023 16:18,31/05/2023 16:20,10.0,Struct,Postlab
spid1_QLOW4NJAUWTUTJIWXCV33PBOVC,Finished,31/05/2023 16:19,31/05/2023 16:36,10.0,Struct,Postlab
spid1_I4E525CEGGSVM6K2JS6GWJXKBP,Finished,31/05/2023 16:25,02/06/2023 15:50,10.0,Struct,Postlab
spid1_II4WQ24BYXMBLWTIEUHHITU6AR,Finished,31/05/2023 17:00,31/05/2023 18:56,10.0,Struct,Postlab
spid1_RTLT7YLKAAZ2B4RRMJJBJA64CK,In progress,31/05/2023 17:07,-,0.0,Struct,Postlab
spid1_WAY3I5KUS643JC36B2SDV4TLGP,In progress,31/05/2023 17:14,-,0.0,Struct,Postlab
spid1_PYXK2YOTL3I4F5FPPSQ4NESDBD,In progress,31/05/2023 17:53,-,0.0,Struct,Postlab
spid1_ZQ3A4FGGRZ4BPKTX3V6XXCR3ZY,Finished,31/05/2023 18:07,31/05/2023 18:40,10.0,Struct,Postlab
spid1_UW25JJYZPCTHQB6X74PJMNWIZZ,Finished,31/05/2023 18:07,31/05/2023 18:35,10.0,Struct,Postlab
spid1_KF45DWKNKUQ7HRBS7SZGFNP5F3,In progress,31/05/2023 18:12,-,0.0,Struct,Postlab
spid1_MOBLIMXO6GCGM5ULRFTY3XN5BJ,In progress,31/05/2023 18:53,-,0.0,Struct,Postlab
spid1_FLUTPSL5ZJFDKJ53QI4Y23E46S,Finished,31/05/2023 18:54,31/05/2023 18:55,10.0,Struct,Postlab
spid1_EYFTQ3OV7EMGGA43IHDI5B5AU6,In progress,31/05/2023 19:44,-,0.0,Struct,Postlab
spid1_3FMGNIQBKVHGHPPULVRBZMGEO3,In progress,31/05/2023 20:04,-,0.0,Struct,Postlab
spid1_4UCGI4QNRZAYE2NA5GYSJUIB2A,In progress,31/05/2023 20:05,-,0.0,Struct,Postlab
spid1_OAH4OSIMJPAU2X4EJN7ZINC6MQ,In progress,31/05/2023 20:31,-,0.0,Struct,Postlab
spid1_43VFJ5HMNETUNVN4MYK5NUZZOV,Finished,31/05/2023 20:45,31/05/2023 23:57,10.0,Struct,Postlab
spid1_HTV6FWMJF7HFXHMLIUYNNLZTL2,Finished,31/05/2023 20:52,31/05/2023 21:13,10.0,Struct,Postlab
spid1_AJ6DDPJKQXFK5VVHDRZVNMA77F,In progress,31/05/2023 21:02,-,0.0,Struct,Postlab
spid1_RY7AUZ2I7V5DXIWUOQH3XOPNNP,In progress,31/05/2023 21:04,-,0.0,Struct,Postlab
spid1_JNW2I7EDCBAKZUQK7AIH7MSFND,Finished,31/05/2023 21:06,31/05/2023 22:15,10.0,Struct,Postlab
spid1_SJN37ORKGP2ELNU6F72DP7PEQU,In progress,31/05/2023 21:11,-,0.0,Struct,Postlab
spid1_URSS72J54CMLD4GEG3UJUP5EAZ,Finished,31/05/2023 21:14,31/05/2023 21:23,10.0,Struct,Postlab
spid1_PLFT66SNJJAXWZSH2A545CPFTZ,In progress,31/05/2023 22:02,-,0.0,Struct,Postlab
spid1_REAADLI2GPCDKCC73MF75QNP3T,Finished,31/05/2023 22:22,01/06/2023 11:04,10.0,Struct,Postlab
spid1_43VO6FV4TVPYOK5K75UTKWYCXK,Finished,31/05/2023 22:24,31/05/2023 22:58,10.0,Struct,Postlab
spid1_JUCFQJS7TUSV5JKKHF3I6M2TOK,Finished,31/05/2023 22:44,31/05/2023 23:03,10.0,Struct,Postlab
spid1_XOJQMC6CWJE4QD6QAENW5RFFAR,In progress,31/05/2023 22:52,-,0.0,Struct,Postlab
spid1_ZRDNPLBIX4JLI7JLO6I3YG7OTV,Finished,31/05/2023 23:43,01/06/2023 11:48,10.0,Struct,Postlab
spid1_I3HESTPDEEFV23F4MRTBWZCU24,Finished,01/06/2023 0:06,01/06/2023 0:45,10.0,Struct,Postlab
spid1_4DZGA57S3VB6YMVFIUET3MCQEY,Finished,01/06/2023 0:35,01/06/2023 0:55,10.0,Struct,Postlab
spid1_MFW7VLXK6AWRTRTWTDCIEY7YE5,In progress,01/06/2023 1:17,-,0.0,Struct,Postlab
spid1_EOG3SYWUZSFYLTW2FXWKTMJFMS,Finished,01/06/2023 1:40,01/06/2023 9:37,10.0,Struct,Postlab
spid1_33A2PNBRNUO46KTILPFSWBDFBC,In progress,01/06/2023 5:09,-,0.0,Struct,Postlab
spid1_RUKFT3EBVNB5SIKS6K2ZXXPZCL,Finished,01/06/2023 7:25,01/06/2023 8:13,10.0,Struct,Postlab
spid1_GANB5KHVSBXWZLWQPCSF7WR46A,In progress,01/06/2023 8:18,-,0.0,Struct,Postlab
spid1_ZZQKBC45KYNT7H6HLKYIQGOSZX,In progress,01/06/2023 8:38,-,0.0,Struct,Postlab
spid1_43VFJ5HMNETUNVN4MYK5NUZZOV,In progress,01/06/2023 9:25,-,0.0,Struct,Postlab
spid1_KZ2SLCITJZCCPEG6HIXOKSIMMY,In progress,01/06/2023 11:33,-,0.0,Struct,Postlab
spid1_5JNK747G4QEQN5F3XZXGS7UW4G,Finished,01/06/2023 11:50,01/06/2023 12:26,10.0,Struct,Postlab
spid1_UMFEVIMXFSUBHYCDARWJGPEK23,Finished,01/06/2023 12:10,01/06/2023 12:27,10.0,Struct,Postlab
spid1_FLRA327ZX3LJJQCB6CRVGWMUUJ,Finished,01/06/2023 13:46,01/06/2023 16:18,10.0,Struct,Postlab
spid1_UJVCUG63UC44NOAQMWOMN3XVIR,Finished,01/06/2023 14:25,01/06/2023 14:28,7.0,Struct,Postlab
spid1_67PCWQIF26SRHOL7WJJF63YX7Y,Finished,01/06/2023 14:48,25/06/2023 16:06,7.0,Struct,Postlab
spid1_64DFQP7LCTR2LEU5UIOEXGYZS2,In progress,01/06/2023 14:51,-,0.0,Struct,Postlab
